,filename,true_label,pred_label,correct?
4955,18786.jpg,morus_rubra,populus_deltoides,False
4956,11072.jpg,ulmus_rubra,ulmus_pumila,False
4957,6225.jpg,malus_hupehensis,ginkgo_biloba,False
4958,3008.jpg,prunus_virginiana,cryptomeria_japonica,False
4959,15907.jpg,magnolia_tripetala,fraxinus_nigra,False
4960,3483.jpg,prunus_virginiana,cornus_florida,False
4961,15671.jpg,ptelea_trifoliata,cornus_florida,False
4962,4198.jpg,ginkgo_biloba,acer_rubrum,False
4963,12820.jpg,carya_ovata,salix_nigra,False
4964,15268.jpg,styrax_japonica,stewartia_pseudocamellia,False
4965,9034.jpg,ulmus_americana,carya_ovata,False
4966,18888.jpg,broussonettia_papyrifera,ginkgo_biloba,False
4967,18242.jpg,acer_platanoides,liriodendron_tulipifera,False
4968,348.jpg,betula_populifolia,stewartia_pseudocamellia,False
4969,14396.jpg,quercus_cerris,carya_ovata,False
4970,8663.jpg,crataegus_crus-galli,salix_nigra,False
4971,16576.jpg,acer_saccharum,eucommia_ulmoides,False
4972,4077.jpg,populus_tremuloides,acer_rubrum,False
4973,2350.jpg,pinus_koraiensis,pinus_rigida,False
4974,22867.jpg,ptelea_trifoliata,ulmus_pumila,False
4975,22488.jpg,ptelea_trifoliata,salix_nigra,False
4976,4603.jpg,populus_deltoides,carya_ovata,False
4977,18226.jpg,populus_deltoides,carya_ovata,False
4978,22316.jpg,quercus_montana,fraxinus_nigra,False
4979,9953.jpg,asimina_triloba,quercus_phellos,False
4980,4942.jpg,acer_saccharum,carya_ovata,False
4981,2956.jpg,quercus_imbricaria,quercus_muehlenbergii,False
4982,8456.jpg,catalpa_bignonioides,ulmus_pumila,False
4983,8837.jpg,populus_deltoides,populus_deltoides,True
4984,20860.jpg,metasequoia_glyptostroboides,cryptomeria_japonica,False
4985,17786.jpg,metasequoia_glyptostroboides,carya_ovata,False
4986,18554.jpg,amelanchier_arborea,carpinus_caroliniana,False
4987,10202.jpg,populus_tremuloides,cornus_florida,False
4988,5309.jpg,juglans_cinerea,ptelea_trifoliata,False
4989,5854.jpg,quercus_imbricaria,populus_deltoides,False
4990,20277.jpg,betula_jacqemontii,quercus_coccinea,False
4991,15840.jpg,ulmus_rubra,ulmus_pumila,False
4992,3600.jpg,prunus_yedoensis,populus_deltoides,False
4993,22183.jpg,metasequoia_glyptostroboides,quercus_phellos,False
4994,18609.jpg,acer_rubrum,populus_deltoides,False
4995,9902.jpg,quercus_shumardii,castanea_dentata,False
4996,992.jpg,broussonettia_papyrifera,magnolia_grandiflora,False
4997,9472.jpg,salix_nigra,pinus_thunbergii,False
4998,10965.jpg,eucommia_ulmoides,eucommia_ulmoides,True
4999,20570.jpg,prunus_subhirtella,crataegus_phaenopyrum,False
5000,14179.jpg,ulmus_americana,eucommia_ulmoides,False
5001,22570.jpg,quercus_montana,ptelea_trifoliata,False
5002,9191.jpg,platanus_occidentalis,chionanthus_virginicus,False
5003,19635.jpg,carpinus_betulus,salix_nigra,False
5004,14835.jpg,pinus_bungeana,pinus_thunbergii,False
5005,56.jpg,tilia_tomentosa,stewartia_pseudocamellia,False
5006,14446.jpg,carpinus_caroliniana,salix_nigra,False
5007,17079.jpg,tilia_cordata,quercus_montana,False
5008,15448.jpg,carya_ovata,acer_rubrum,False
5009,8564.jpg,platanus_acerifolia,eucommia_ulmoides,False
5010,23401.jpg,ilex_opaca,carpinus_caroliniana,False
5011,15950.jpg,betula_jacqemontii,acer_rubrum,False
5012,13236.jpg,fraxinus_nigra,populus_deltoides,False
5013,17842.jpg,maclura_pomifera,ulmus_rubra,False
5014,15486.jpg,gymnocladus_dioicus,castanea_dentata,False
5015,19160.jpg,acer_saccharinum,chionanthus_virginicus,False
5016,12413.jpg,quercus_velutina,ulmus_rubra,False
5017,9406.jpg,maclura_pomifera,acer_rubrum,False
5018,1639.jpg,taxodium_distichum,magnolia_virginiana,False
5019,17329.jpg,evodia_daniellii,populus_deltoides,False
5020,21531.jpg,betula_lenta,ptelea_trifoliata,False
5021,15249.jpg,quercus_stellata,koelreuteria_paniculata,False
5022,6636.jpg,eucommia_ulmoides,eucommia_ulmoides,True
5023,18958.jpg,koelreuteria_paniculata,magnolia_virginiana,False
5024,9490.jpg,castanea_dentata,quercus_alba,False
5025,18633.jpg,broussonettia_papyrifera,populus_deltoides,False
5026,19146.jpg,tilia_tomentosa,magnolia_grandiflora,False
5027,16822.jpg,pinus_echinata,pinus_taeda,False
5028,242.jpg,aesculus_hippocastamon,populus_deltoides,False
5029,14743.jpg,betula_jacqemontii,populus_deltoides,False
5030,14940.jpg,aesculus_glabra,magnolia_virginiana,False
5031,19585.jpg,aesculus_hippocastamon,populus_deltoides,False
5032,9670.jpg,betula_nigra,pinus_taeda,False
5033,10036.jpg,liquidambar_styraciflua,magnolia_virginiana,False
5034,19391.jpg,juglans_cinerea,populus_deltoides,False
5035,15726.jpg,pinus_sylvestris,pinus_sylvestris,True
5036,8952.jpg,acer_palmatum,magnolia_virginiana,False
5037,5836.jpg,prunus_sargentii,eucommia_ulmoides,False
5038,15490.jpg,cercidiphyllum_japonicum,ulmus_pumila,False
5039,2308.jpg,malus_angustifolia,populus_deltoides,False
5040,8935.jpg,metasequoia_glyptostroboides,cryptomeria_japonica,False
5041,475.jpg,quercus_bicolor,acer_rubrum,False
5042,14711.jpg,prunus_serrulata,populus_deltoides,False
5043,10864.jpg,malus_baccata,robinia_pseudo-acacia,False
5044,4447.jpg,quercus_velutina,ptelea_trifoliata,False
5045,8642.jpg,quercus_acutissima,ulmus_rubra,False
5046,1819.jpg,quercus_palustris,quercus_alba,False
5047,14210.jpg,gleditsia_triacanthos,chionanthus_virginicus,False
5048,12089.jpg,quercus_robur,liquidambar_styraciflua,False
5049,21717.jpg,maclura_pomifera,crataegus_phaenopyrum,False
5050,13807.jpg,cedrus_libani,pinus_taeda,False
5051,17457.jpg,pinus_cembra,pinus_taeda,False
5052,2466.jpg,pinus_resinosa,pinus_taeda,False
5053,5240.jpg,quercus_bicolor,ginkgo_biloba,False
5054,16916.jpg,acer_negundo,pinus_taeda,False
5055,15340.jpg,quercus_muehlenbergii,ulmus_rubra,False
5056,23578.jpg,quercus_michauxii,populus_deltoides,False
5057,15353.jpg,pinus_sylvestris,pinus_taeda,False
5058,1911.jpg,albizia_julibrissin,chionanthus_virginicus,False
5059,120.jpg,pinus_densiflora,pinus_thunbergii,False
5060,4102.jpg,asimina_triloba,chionanthus_virginicus,False
5061,10694.jpg,syringa_reticulata,ulmus_pumila,False
5062,18515.jpg,crataegus_pruinosa,ulmus_pumila,False
5063,4116.jpg,prunus_yedoensis,quercus_montana,False
5064,21437.jpg,fraxinus_pennsylvanica,ptelea_trifoliata,False
5065,11823.jpg,catalpa_speciosa,ulmus_pumila,False
5066,350.jpg,prunus_virginiana,asimina_triloba,False
5067,14979.jpg,acer_saccharum,pinus_taeda,False
5068,11423.jpg,ulmus_parvifolia,ulmus_pumila,False
5069,12784.jpg,ulmus_pumila,crataegus_phaenopyrum,False
5070,15757.jpg,prunus_pensylvanica,acer_rubrum,False
5071,13269.jpg,magnolia_tripetala,eucommia_ulmoides,False
5072,20964.jpg,acer_rubrum,salix_nigra,False
5073,3921.jpg,quercus_michauxii,ulmus_pumila,False
5074,5617.jpg,fraxinus_nigra,populus_deltoides,False
5075,17522.jpg,malus_pumila,populus_deltoides,False
5076,490.jpg,broussonettia_papyrifera,magnolia_grandiflora,False
5077,17360.jpg,quercus_bicolor,eucommia_ulmoides,False
5078,15394.jpg,styrax_japonica,ginkgo_biloba,False
5079,556.jpg,amelanchier_laevis,ptelea_trifoliata,False
5080,21686.jpg,diospyros_virginiana,quercus_phellos,False
5081,13064.jpg,liquidambar_styraciflua,populus_deltoides,False
5082,3480.jpg,magnolia_virginiana,maclura_pomifera,False
5083,20160.jpg,halesia_tetraptera,eucommia_ulmoides,False
5084,11571.jpg,pinus_peucea,pinus_thunbergii,False
5085,11596.jpg,quercus_stellata,ulmus_pumila,False
5086,13118.jpg,malus_pumila,maclura_pomifera,False
5087,6627.jpg,pinus_pungens,pinus_thunbergii,False
5088,19064.jpg,catalpa_speciosa,eucommia_ulmoides,False
5089,2131.jpg,quercus_nigra,ginkgo_biloba,False
5090,11218.jpg,quercus_falcata,magnolia_virginiana,False
5091,11287.jpg,malus_angustifolia,carpinus_caroliniana,False
5092,5092.jpg,quercus_montana,ptelea_trifoliata,False
5093,19786.jpg,cornus_florida,magnolia_virginiana,False
5094,6147.jpg,crataegus_laevigata,magnolia_virginiana,False
5095,14934.jpg,magnolia_tripetala,koelreuteria_paniculata,False
5096,1979.jpg,asimina_triloba,chionanthus_virginicus,False
5097,19211.jpg,quercus_montana,chionanthus_virginicus,False
5098,8518.jpg,acer_ginnala,populus_deltoides,False
5099,429.jpg,malus_angustifolia,carpinus_caroliniana,False
5100,3494.jpg,quercus_shumardii,ulmus_pumila,False
5101,52.jpg,cercis_canadensis,ptelea_trifoliata,False
5102,1030.jpg,quercus_acutissima,salix_nigra,False
5103,13005.jpg,prunus_sargentii,eucommia_ulmoides,False
5104,8107.jpg,liriodendron_tulipifera,quercus_phellos,False
5105,18505.jpg,malus_baccata,ptelea_trifoliata,False
5106,12293.jpg,ailanthus_altissima,quercus_alba,False
5107,1269.jpg,gleditsia_triacanthos,maclura_pomifera,False
5108,1300.jpg,quercus_robur,ulmus_pumila,False
5109,16302.jpg,corylus_colurna,ulmus_pumila,False
5110,3307.jpg,evodia_daniellii,populus_deltoides,False
5111,16154.jpg,pinus_rigida,pinus_thunbergii,False
5112,1044.jpg,quercus_imbricaria,populus_deltoides,False
5113,5838.jpg,quercus_alba,maclura_pomifera,False
5114,22257.jpg,pinus_cembra,pinus_thunbergii,False
5115,11405.jpg,pinus_pungens,pinus_sylvestris,False
5116,13051.jpg,juglans_nigra,liriodendron_tulipifera,False
5117,1592.jpg,paulownia_tomentosa,populus_deltoides,False
5118,8885.jpg,morus_alba,populus_deltoides,False
5119,22178.jpg,acer_saccharum,salix_nigra,False
5120,4995.jpg,quercus_alba,liquidambar_styraciflua,False
5121,18208.jpg,betula_populifolia,quercus_alba,False
5122,11758.jpg,acer_saccharum,chionanthus_virginicus,False
5123,19105.jpg,juglans_cinerea,ptelea_trifoliata,False
5124,22777.jpg,quercus_nigra,quercus_alba,False
5125,15955.jpg,carya_glabra,fraxinus_nigra,False
5126,4040.jpg,corylus_colurna,ulmus_pumila,False
5127,23360.jpg,metasequoia_glyptostroboides,quercus_montana,False
5128,23464.jpg,quercus_coccinea,populus_deltoides,False
5129,14718.jpg,crataegus_crus-galli,acer_rubrum,False
5130,7684.jpg,fraxinus_nigra,ulmus_pumila,False
5131,13803.jpg,zelkova_serrata,maclura_pomifera,False
5132,6079.jpg,maclura_pomifera,maclura_pomifera,True
5133,22281.jpg,pinus_nigra,pinus_sylvestris,False
5134,1506.jpg,evodia_daniellii,populus_deltoides,False
5135,9458.jpg,amelanchier_laevis,quercus_montana,False
5136,16687.jpg,quercus_michauxii,eucommia_ulmoides,False
5137,12514.jpg,betula_jacqemontii,maclura_pomifera,False
5138,1146.jpg,castanea_dentata,populus_deltoides,False
5139,23577.jpg,quercus_marilandica,eucommia_ulmoides,False
5140,21611.jpg,koelreuteria_paniculata,eucommia_ulmoides,False
5141,8152.jpg,juglans_nigra,liquidambar_styraciflua,False
5142,13889.jpg,nyssa_sylvatica,eucommia_ulmoides,False
5143,2510.jpg,acer_negundo,populus_deltoides,False
5144,22483.jpg,chionanthus_retusus,betula_jacqemontii,False
5145,18818.jpg,broussonettia_papyrifera,quercus_shumardii,False
5146,15954.jpg,cercidiphyllum_japonicum,ulmus_rubra,False
5147,11686.jpg,aesculus_pavi,quercus_shumardii,False
5148,4267.jpg,betula_lenta,maclura_pomifera,False
5149,2034.jpg,ulmus_glabra,maclura_pomifera,False
5150,14843.jpg,malus_baccata,ulmus_pumila,False
5151,10350.jpg,quercus_muehlenbergii,eucommia_ulmoides,False
5152,18216.jpg,acer_negundo,eucommia_ulmoides,False
5153,2451.jpg,quercus_marilandica,liquidambar_styraciflua,False
5154,12815.jpg,crataegus_crus-galli,quercus_alba,False
5155,23518.jpg,acer_rubrum,maclura_pomifera,False
5156,4254.jpg,magnolia_tripetala,eucommia_ulmoides,False
5157,4636.jpg,chamaecyparis_pisifera,quercus_montana,False
5158,4211.jpg,prunus_pensylvanica,pinus_taeda,False
5159,11359.jpg,quercus_acutissima,eucommia_ulmoides,False
5160,9359.jpg,pinus_flexilis,pseudolarix_amabilis,False
5161,18035.jpg,quercus_montana,fraxinus_nigra,False
5162,16673.jpg,salix_babylonica,magnolia_virginiana,False
5163,3968.jpg,stewartia_pseudocamellia,acer_rubrum,False
5164,8785.jpg,betula_lenta,quercus_alba,False
5165,3202.jpg,quercus_montana,quercus_montana,True
5166,18870.jpg,ulmus_pumila,ulmus_pumila,True
5167,12024.jpg,malus_baccata,betula_jacqemontii,False
5168,22824.jpg,ulmus_procera,populus_deltoides,False
5169,16496.jpg,quercus_velutina,maclura_pomifera,False
5170,21134.jpg,malus_angustifolia,eucommia_ulmoides,False
5171,8328.jpg,prunus_serrulata,betula_jacqemontii,False
5172,10976.jpg,castanea_dentata,ulmus_pumila,False
5173,20945.jpg,prunus_subhirtella,betula_jacqemontii,False
5174,6983.jpg,salix_caroliniana,asimina_triloba,False
5175,13906.jpg,pinus_densiflora,prunus_virginiana,False
5176,17319.jpg,pinus_pungens,pinus_taeda,False
5177,12430.jpg,pinus_peucea,pinus_taeda,False
5178,13221.jpg,malus_baccata,salix_nigra,False
5179,16152.jpg,betula_populifolia,maclura_pomifera,False
5180,8950.jpg,fagus_grandifolia,fraxinus_nigra,False
5181,18038.jpg,carpinus_betulus,maclura_pomifera,False
5182,2324.jpg,aesculus_hippocastamon,liquidambar_styraciflua,False
5183,17351.jpg,acer_negundo,liquidambar_styraciflua,False
5184,14230.jpg,prunus_virginiana,prunus_sargentii,False
5185,15660.jpg,malus_baccata,fraxinus_nigra,False
5186,16944.jpg,cornus_mas,ulmus_rubra,False
5187,12479.jpg,corylus_colurna,liquidambar_styraciflua,False
5188,16798.jpg,malus_hupehensis,liquidambar_styraciflua,False
5189,5362.jpg,tilia_americana,prunus_sargentii,False
5190,2428.jpg,acer_griseum,ulmus_rubra,False
5191,6943.jpg,asimina_triloba,quercus_phellos,False
5192,18268.jpg,acer_saccharinum,quercus_montana,False
5193,15806.jpg,prunus_subhirtella,quercus_alba,False
5194,9970.jpg,pinus_nigra,pinus_sylvestris,False
5195,19152.jpg,platanus_occidentalis,populus_deltoides,False
5196,15951.jpg,prunus_sargentii,eucommia_ulmoides,False
5197,19639.jpg,pseudolarix_amabilis,pseudolarix_amabilis,True
5198,15509.jpg,quercus_muehlenbergii,prunus_sargentii,False
5199,11114.jpg,gleditsia_triacanthos,magnolia_virginiana,False
5200,6393.jpg,pinus_pungens,pinus_sylvestris,False
5201,16943.jpg,prunus_pensylvanica,quercus_montana,False
5202,7609.jpg,taxodium_distichum,pinus_thunbergii,False
5203,6519.jpg,catalpa_speciosa,ulmus_rubra,False
5204,8012.jpg,gleditsia_triacanthos,quercus_alba,False
5205,3394.jpg,paulownia_tomentosa,ulmus_pumila,False
5206,13234.jpg,pinus_koraiensis,pinus_taeda,False
5207,12180.jpg,syringa_reticulata,castanea_dentata,False
5208,8143.jpg,salix_babylonica,pinus_sylvestris,False
5209,23560.jpg,ulmus_rubra,salix_nigra,False
5210,5939.jpg,malus_hupehensis,acer_rubrum,False
5211,3199.jpg,platanus_occidentalis,quercus_shumardii,False
5212,5396.jpg,pinus_peucea,pinus_taeda,False
5213,23462.jpg,prunus_virginiana,prunus_virginiana,True
5214,10029.jpg,tilia_europaea,eucommia_ulmoides,False
5215,13920.jpg,magnolia_virginiana,quercus_alba,False
5216,3626.jpg,juglans_nigra,fraxinus_nigra,False
5217,11532.jpg,pinus_peucea,pinus_taeda,False
5218,19604.jpg,quercus_acutissima,salix_nigra,False
5219,15827.jpg,carpinus_caroliniana,pinus_taeda,False
5220,2836.jpg,salix_nigra,pinus_sylvestris,False
5221,16753.jpg,quercus_coccinea,cryptomeria_japonica,False
5222,1948.jpg,malus_floribunda,ulmus_pumila,False
5223,16291.jpg,quercus_phellos,quercus_alba,False
5224,17795.jpg,prunus_subhirtella,ulmus_pumila,False
5225,20331.jpg,acer_campestre,betula_jacqemontii,False
5226,4810.jpg,ilex_opaca,quercus_alba,False
5227,17401.jpg,albizia_julibrissin,chionanthus_virginicus,False
5228,19716.jpg,fagus_grandifolia,fraxinus_nigra,False
5229,21222.jpg,acer_saccharinum,castanea_dentata,False
5230,17599.jpg,corylus_colurna,ulmus_pumila,False
5231,2447.jpg,prunus_subhirtella,ulmus_rubra,False
5232,10370.jpg,amelanchier_laevis,populus_deltoides,False
5233,6332.jpg,oxydendrum_arboreum,eucommia_ulmoides,False
5234,3460.jpg,platanus_acerifolia,betula_jacqemontii,False
5235,7880.jpg,maclura_pomifera,pinus_sylvestris,False
5236,1226.jpg,taxodium_distichum,quercus_montana,False
5237,18931.jpg,pinus_thunbergii,pinus_taeda,False
5238,23531.jpg,asimina_triloba,ulmus_pumila,False
5239,13331.jpg,prunus_virginiana,cryptomeria_japonica,False
5240,12093.jpg,liriodendron_tulipifera,populus_deltoides,False
5241,21074.jpg,chionanthus_virginicus,pinus_sylvestris,False
5242,8260.jpg,metasequoia_glyptostroboides,pseudolarix_amabilis,False
5243,23060.jpg,carya_ovata,populus_deltoides,False
5244,5189.jpg,pinus_virginiana,pinus_taeda,False
5245,13100.jpg,malus_baccata,castanea_dentata,False
5246,22723.jpg,quercus_michauxii,quercus_shumardii,False
5247,10121.jpg,pinus_koraiensis,pinus_sylvestris,False
5248,9632.jpg,asimina_triloba,prunus_pensylvanica,False
5249,12905.jpg,magnolia_tripetala,corylus_colurna,False
5250,7318.jpg,cornus_kousa,maclura_pomifera,False
5251,11385.jpg,magnolia_tripetala,castanea_dentata,False
5252,5345.jpg,picea_orientalis,prunus_virginiana,False
5253,1903.jpg,pyrus_calleryana,populus_deltoides,False
5254,23269.jpg,pinus_virginiana,pinus_peucea,False
5255,19392.jpg,pinus_resinosa,pinus_peucea,False
5256,2204.jpg,ulmus_pumila,ulmus_rubra,False
5257,13534.jpg,prunus_pensylvanica,quercus_montana,False
5258,15680.jpg,pinus_bungeana,prunus_virginiana,False
5259,2881.jpg,pinus_bungeana,pinus_peucea,False
5260,9752.jpg,prunus_sargentii,prunus_sargentii,True
5261,15246.jpg,quercus_alba,liquidambar_styraciflua,False
5262,8772.jpg,ptelea_trifoliata,quercus_montana,False
5263,14169.jpg,betula_nigra,populus_deltoides,False
5264,15121.jpg,sassafras_albidum,quercus_montana,False
5265,12194.jpg,liriodendron_tulipifera,prunus_sargentii,False
5266,363.jpg,ulmus_parvifolia,pinus_sylvestris,False
5267,20787.jpg,morus_rubra,prunus_sargentii,False
5268,21505.jpg,acer_platanoides,eucommia_ulmoides,False
5269,2878.jpg,quercus_muehlenbergii,prunus_sargentii,False
5270,2684.jpg,quercus_velutina,castanea_dentata,False
5271,16177.jpg,cladrastis_lutea,prunus_virginiana,False
5272,15124.jpg,cedrus_libani,prunus_virginiana,False
5273,5636.jpg,amelanchier_laevis,ulmus_rubra,False
5274,19082.jpg,magnolia_stellata,ulmus_rubra,False
5275,21289.jpg,prunus_sargentii,prunus_sargentii,True
5276,2206.jpg,ptelea_trifoliata,fraxinus_nigra,False
5277,14263.jpg,ulmus_americana,maclura_pomifera,False
5278,22980.jpg,acer_saccharum,quercus_montana,False
5279,15474.jpg,quercus_shumardii,corylus_colurna,False
5280,10295.jpg,acer_platanoides,populus_deltoides,False
5281,20550.jpg,ptelea_trifoliata,quercus_montana,False
5282,19455.jpg,magnolia_grandiflora,quercus_bicolor,False
5283,10177.jpg,magnolia_macrophylla,prunus_sargentii,False
5284,15980.jpg,cedrus_atlantica,magnolia_virginiana,False
5285,14779.jpg,prunus_sargentii,acer_campestre,False
5286,3813.jpg,ulmus_pumila,broussonettia_papyrifera,False
5287,8708.jpg,liquidambar_styraciflua,quercus_montana,False
5288,14001.jpg,betula_populifolia,quercus_montana,False
5289,955.jpg,celtis_tenuifolia,quercus_alba,False
5290,7899.jpg,fraxinus_pennsylvanica,ulmus_pumila,False
5291,13952.jpg,ptelea_trifoliata,quercus_montana,False
5292,9947.jpg,tilia_americana,prunus_sargentii,False
5293,23378.jpg,crataegus_phaenopyrum,maclura_pomifera,False
5294,23598.jpg,tilia_tomentosa,broussonettia_papyrifera,False
5295,11582.jpg,cornus_florida,maclura_pomifera,False
5296,17510.jpg,carpinus_caroliniana,quercus_montana,False
5297,17250.jpg,ulmus_rubra,ulmus_rubra,True
5298,14325.jpg,magnolia_acuminata,prunus_sargentii,False
5299,10745.jpg,morus_rubra,broussonettia_papyrifera,False
5300,8297.jpg,platanus_occidentalis,ulmus_pumila,False
5301,19117.jpg,crataegus_crus-galli,salix_nigra,False
5302,3673.jpg,nyssa_sylvatica,broussonettia_papyrifera,False
5303,21265.jpg,styrax_japonica,eucommia_ulmoides,False
5304,3289.jpg,pinus_flexilis,pinus_peucea,False
5305,19768.jpg,celtis_tenuifolia,maclura_pomifera,False
5306,21359.jpg,quercus_shumardii,ulmus_pumila,False
5307,16926.jpg,acer_saccharum,chionanthus_virginicus,False
5308,7796.jpg,aesculus_pavi,koelreuteria_paniculata,False
5309,102.jpg,zelkova_serrata,pinus_pungens,False
5310,10402.jpg,salix_babylonica,pinus_pungens,False
5311,17183.jpg,prunus_serrulata,quercus_montana,False
5312,21271.jpg,tsuga_canadensis,prunus_virginiana,False
5313,5994.jpg,morus_alba,populus_deltoides,False
5314,12768.jpg,maclura_pomifera,quercus_alba,False
5315,9621.jpg,cladrastis_lutea,populus_deltoides,False
5316,15607.jpg,quercus_montana,quercus_montana,True
5317,8980.jpg,liriodendron_tulipifera,fraxinus_nigra,False
5318,775.jpg,magnolia_stellata,quercus_alba,False
5319,8893.jpg,staphylea_trifolia,pinus_pungens,False
5320,13342.jpg,pinus_pungens,pinus_peucea,False
5321,20721.jpg,magnolia_denudata,ulmus_pumila,False
5322,18273.jpg,salix_caroliniana,liquidambar_styraciflua,False
5323,13818.jpg,ficus_carica,broussonettia_papyrifera,False
5324,647.jpg,quercus_imbricaria,ulmus_rubra,False
5325,20416.jpg,halesia_tetraptera,ulmus_rubra,False
5326,13955.jpg,quercus_stellata,koelreuteria_paniculata,False
5327,16373.jpg,pinus_rigida,pinus_peucea,False
5328,20473.jpg,acer_rubrum,ulmus_rubra,False
5329,4935.jpg,ulmus_americana,liquidambar_styraciflua,False
5330,2873.jpg,pinus_strobus,pinus_peucea,False
5331,785.jpg,koelreuteria_paniculata,magnolia_virginiana,False
5332,10491.jpg,acer_rubrum,morus_alba,False
5333,1726.jpg,liriodendron_tulipifera,liquidambar_styraciflua,False
5334,16245.jpg,acer_rubrum,quercus_alba,False
5335,15324.jpg,abies_concolor,chionanthus_virginicus,False
5336,13183.jpg,platanus_occidentalis,koelreuteria_paniculata,False
5337,1513.jpg,chamaecyparis_thyoides,prunus_virginiana,False
5338,19594.jpg,quercus_falcata,magnolia_virginiana,False
5339,23431.jpg,amelanchier_canadensis,asimina_triloba,False
5340,14480.jpg,ficus_carica,broussonettia_papyrifera,False
5341,23043.jpg,quercus_macrocarpa,ulmus_pumila,False
5342,977.jpg,halesia_tetraptera,populus_deltoides,False
5343,15991.jpg,pinus_nigra,pinus_peucea,False
5344,5193.jpg,carpinus_caroliniana,quercus_montana,False
5345,1608.jpg,carya_tomentosa,eucommia_ulmoides,False
5346,8617.jpg,ulmus_rubra,asimina_triloba,False
5347,108.jpg,crataegus_phaenopyrum,quercus_alba,False
5348,17693.jpg,quercus_imbricaria,acer_rubrum,False
5349,1043.jpg,salix_caroliniana,koelreuteria_paniculata,False
5350,20691.jpg,acer_pensylvanicum,chionanthus_virginicus,False
5351,1642.jpg,malus_pumila,maclura_pomifera,False
5352,1893.jpg,broussonettia_papyrifera,broussonettia_papyrifera,True
5353,6094.jpg,betula_alleghaniensis,aesculus_hippocastamon,False
5354,23515.jpg,quercus_marilandica,acer_campestre,False
5355,8024.jpg,ulmus_pumila,ulmus_pumila,True
5356,7792.jpg,ptelea_trifoliata,quercus_montana,False
5357,11860.jpg,stewartia_pseudocamellia,maclura_pomifera,False
5358,9021.jpg,robinia_pseudo-acacia,quercus_montana,False
5359,12506.jpg,pinus_pungens,pinus_peucea,False
5360,194.jpg,liriodendron_tulipifera,quercus_montana,False
5361,17890.jpg,quercus_bicolor,populus_deltoides,False
5362,2342.jpg,aesculus_pavi,quercus_montana,False
5363,20999.jpg,magnolia_grandiflora,eucommia_ulmoides,False
5364,23260.jpg,ostrya_virginiana,asimina_triloba,False
5365,12644.jpg,acer_saccharum,quercus_montana,False
5366,1943.jpg,pinus_sylvestris,pseudolarix_amabilis,False
5367,18846.jpg,pinus_peucea,pinus_peucea,True
5368,4446.jpg,prunus_sargentii,ulmus_pumila,False
5369,18166.jpg,crataegus_pruinosa,stewartia_pseudocamellia,False
5370,2329.jpg,quercus_michauxii,maclura_pomifera,False
5371,12428.jpg,broussonettia_papyrifera,acer_campestre,False
5372,16533.jpg,populus_grandidentata,crataegus_viridis,False
5373,22995.jpg,abies_nordmanniana,metasequoia_glyptostroboides,False
5374,10028.jpg,magnolia_stellata,maclura_pomifera,False
5375,2784.jpg,amelanchier_laevis,ulmus_rubra,False
5376,2722.jpg,crataegus_pruinosa,ulmus_pumila,False
5377,7900.jpg,malus_coronaria,broussonettia_papyrifera,False
5378,14679.jpg,carya_cordiformis,asimina_triloba,False
5379,20681.jpg,nyssa_sylvatica,quercus_bicolor,False
5380,14604.jpg,pinus_sylvestris,pinus_pungens,False
5381,1835.jpg,diospyros_virginiana,stewartia_pseudocamellia,False
5382,13280.jpg,tilia_cordata,quercus_montana,False
5383,21863.jpg,gymnocladus_dioicus,koelreuteria_paniculata,False
5384,621.jpg,styrax_obassia,acer_rubrum,False
5385,20857.jpg,asimina_triloba,pinus_pungens,False
5386,1967.jpg,phellodendron_amurense,ulmus_pumila,False
5387,17930.jpg,staphylea_trifolia,maclura_pomifera,False
5388,6336.jpg,pyrus_calleryana,broussonettia_papyrifera,False
5389,15081.jpg,acer_saccharum,liquidambar_styraciflua,False
5390,512.jpg,broussonettia_papyrifera,ulmus_rubra,False
5391,6462.jpg,ulmus_procera,ulmus_pumila,False
5392,18084.jpg,quercus_phellos,salix_nigra,False
5393,11431.jpg,broussonettia_papyrifera,prunus_sargentii,False
5394,271.jpg,quercus_palustris,ptelea_trifoliata,False
5395,15990.jpg,cryptomeria_japonica,prunus_virginiana,False
5396,15601.jpg,fagus_grandifolia,quercus_bicolor,False
5397,3958.jpg,tilia_europaea,ulmus_pumila,False
5398,11207.jpg,cercis_canadensis,ptelea_trifoliata,False
5399,13721.jpg,quercus_coccinea,halesia_tetraptera,False
5400,14186.jpg,pinus_peucea,pinus_pungens,False
5401,15089.jpg,pinus_resinosa,prunus_virginiana,False
5402,9429.jpg,betula_lenta,liriodendron_tulipifera,False
5403,15091.jpg,acer_pensylvanicum,populus_deltoides,False
5404,8241.jpg,quercus_cerris,prunus_sargentii,False
5405,7111.jpg,pinus_wallichiana,pinus_pungens,False
5406,19071.jpg,cornus_mas,quercus_alba,False
5407,16961.jpg,quercus_alba,ptelea_trifoliata,False
5408,10109.jpg,acer_pensylvanicum,ptelea_trifoliata,False
5409,13929.jpg,crataegus_laevigata,ulmus_rubra,False
5410,20652.jpg,malus_coronaria,acer_rubrum,False
5411,12689.jpg,sassafras_albidum,ulmus_rubra,False
5412,19705.jpg,quercus_phellos,asimina_triloba,False
5413,19873.jpg,quercus_stellata,acer_campestre,False
